frame_number,nose_x,nose_y,nose_z,left_eye_inner_x,left_eye_inner_y,left_eye_inner_z,left_eye_x,left_eye_y,left_eye_z,left_eye_outer_x,left_eye_outer_y,left_eye_outer_z,right_eye_inner_x,right_eye_inner_y,right_eye_inner_z,right_eye_x,right_eye_y,right_eye_z,right_eye_outer_x,right_eye_outer_y,right_eye_outer_z,left_ear_x,left_ear_y,left_ear_z,right_ear_x,right_ear_y,right_ear_z,mouth_left_x,mouth_left_y,mouth_left_z,mouth_right_x,mouth_right_y,mouth_right_z,left_shoulder_x,left_shoulder_y,left_shoulder_z,right_shoulder_x,right_shoulder_y,right_shoulder_z,left_elbow_x,left_elbow_y,left_elbow_z,right_elbow_x,right_elbow_y,right_elbow_z,left_wrist_x,left_wrist_y,left_wrist_z,right_wrist_x,right_wrist_y,right_wrist_z,left_pinky_x,left_pinky_y,left_pinky_z,right_pinky_x,right_pinky_y,right_pinky_z,left_index_x,left_index_y,left_index_z,right_index_x,right_index_y,right_index_z,left_thumb_x,left_thumb_y,left_thumb_z,right_thumb_x,right_thumb_y,right_thumb_z,left_hip_x,left_hip_y,left_hip_z,right_hip_x,right_hip_y,right_hip_z,left_knee_x,left_knee_y,left_knee_z,right_knee_x,right_knee_y,right_knee_z,left_ankle_x,left_ankle_y,left_ankle_z,right_ankle_x,right_ankle_y,right_ankle_z,left_heel_x,left_heel_y,left_heel_z,right_heel_x,right_heel_y,right_heel_z,left_foot_index_x,left_foot_index_y,left_foot_index_z,right_foot_index_x,right_foot_index_y,right_foot_index_z
0,0.5460008382797241,0.3722313642501831,-1.028876543045044,0.5694621801376343,0.30229616165161133,-0.9752249717712402,0.5871572494506836,0.3021143674850464,-0.9753704071044922,0.6027263402938843,0.3031812608242035,-0.9755278825759888,0.5191172361373901,0.30959829688072205,-0.9666463136672974,0.5000877976417542,0.3135994076728821,-0.9658791422843933,0.4814334511756897,0.3194546401500702,-0.9663146734237671,0.6385047435760498,0.3416805565357208,-0.6046413779258728,0.4641287326812744,0.3574000895023346,-0.549275815486908,0.58326256275177,0.43992769718170166,-0.8900743722915649,0.5182300806045532,0.44276919960975647,-0.8735164403915405,0.7874243259429932,0.7045184969902039,-0.3651701807975769,0.3377322852611542,0.7115522623062134,-0.35605794191360474,0.914832592010498,1.126474380493164,-0.37018996477127075,0.2253158986568451,1.0520497560501099,-0.23938527703285217,0.9604579210281372,1.532896637916565,-0.7680953741073608,0.16415731608867645,1.5310287475585938,-0.6427492499351501,1.0063278675079346,1.6485378742218018,-0.896678626537323,0.1332971602678299,1.6480718851089478,-0.7696274518966675,0.9595433473587036,1.6675728559494019,-0.9788629412651062,0.18063978850841522,1.6443053483963013,-0.8856704831123352,0.9296627044677734,1.622542142868042,-0.8254047632217407,0.20218050479888916,1.6018818616867065,-0.7116733193397522,0.6999999284744263,1.5504008531570435,-0.060804951936006546,0.3957832455635071,1.5461010932922363,0.06628990173339844,0.6842750310897827,2.245049476623535,-0.11730396747589111,0.3962065577507019,2.2472872734069824,0.05667254328727722,0.6857675313949585,2.8716318607330322,0.4949054718017578,0.4080232083797455,2.8666369915008545,0.4488587975502014,0.6953031420707703,2.97025728225708,0.5218563079833984,0.40886348485946655,2.968709707260132,0.4666982591152191,0.6276255249977112,3.0654990673065186,-0.10244081914424896,0.43679681420326233,3.046621561050415,-0.184364452958107
1,0.5662148594856262,0.36484038829803467,-1.1100609302520752,0.5870019197463989,0.3013647794723511,-1.0472846031188965,0.6036304235458374,0.30144938826560974,-1.0474164485931396,0.620834469795227,0.3025759756565094,-1.0476571321487427,0.5348278880119324,0.30696338415145874,-1.0474121570587158,0.5156383514404297,0.31044694781303406,-1.0467498302459717,0.49789753556251526,0.3155420124530792,-1.047229528427124,0.6534025073051453,0.3428245186805725,-0.6048584580421448,0.47660359740257263,0.3573188781738281,-0.6057209372520447,0.605829119682312,0.43254128098487854,-0.9507891535758972,0.5389592051506042,0.43377062678337097,-0.9457616806030273,0.8042694926261902,0.7302516102790833,-0.3892268240451813,0.36040717363357544,0.7264381647109985,-0.40992122888565063,0.931538462638855,1.1702865362167358,-0.3920453190803528,0.23217716813087463,1.0635923147201538,-0.30845046043395996,0.9753561019897461,1.5391806364059448,-0.8465287089347839,0.16810575127601624,1.531515121459961,-0.7429011464118958,1.0174946784973145,1.6594698429107666,-0.9766086339950562,0.13057558238506317,1.6510154008865356,-0.879571795463562,0.9696990847587585,1.6715922355651855,-1.0738823413848877,0.17587599158287048,1.6631457805633545,-1.002326488494873,0.9431316256523132,1.6253379583358765,-0.9099791646003723,0.20027348399162292,1.6177960634231567,-0.8142470121383667,0.7263714075088501,1.5702933073043823,-0.06081695482134819,0.4193369746208191,1.5687562227249146,0.06607906520366669,0.7169039845466614,2.2559523582458496,-0.07211890071630478,0.4260042607784271,2.255723476409912,0.05198939889669418,0.7258266806602478,2.877194881439209,0.6033734679222107,0.44177961349487305,2.8698360919952393,0.4692348539829254,0.73570317029953,2.9780802726745605,0.6343127489089966,0.4436253607273102,2.9739980697631836,0.48975974321365356,0.6699522733688354,3.069061279296875,-0.012526209466159344,0.47337278723716736,3.051278591156006,-0.17536059021949768
2,0.5710011720657349,0.36092275381088257,-1.0747361183166504,0.5922628045082092,0.3007090389728546,-1.0138384103775024,0.6071856021881104,0.3009675443172455,-1.0141410827636719,0.6232579350471497,0.30206456780433655,-1.0143682956695557,0.538488507270813,0.3051323890686035,-1.0113654136657715,0.5192580819129944,0.30753645300865173,-1.01060152053833,0.5024224519729614,0.31143316626548767,-1.0111192464828491,0.6535144448280334,0.34303057193756104,-0.6038809418678284,0.47895359992980957,0.3561258018016815,-0.5741032361984253,0.610702633857727,0.42791643738746643,-0.9208081960678101,0.5402704477310181,0.4295298457145691,-0.9120333790779114,0.8062800168991089,0.7277442216873169,-0.37260615825653076,0.3568505346775055,0.7282507419586182,-0.38404563069343567,0.931231677532196,1.1702767610549927,-0.35051074624061584,0.23250234127044678,1.067083477973938,-0.2798042595386505,0.9792046546936035,1.5400742292404175,-0.798620879650116,0.17090903222560883,1.5257207155227661,-0.7232500314712524,1.0227876901626587,1.6602431535720825,-0.9285134077072144,0.1319921910762787,1.6449520587921143,-0.8627775311470032,0.9774233102798462,1.670540690422058,-1.0254042148590088,0.17681436240673065,1.6565839052200317,-0.9847753643989563,0.9497256278991699,1.6231343746185303,-0.8628376722335815,0.20142357051372528,1.6123627424240112,-0.7952626347541809,0.7265148162841797,1.5683518648147583,-0.06007356569170952,0.41779980063438416,1.5671905279159546,0.06535272300243378,0.718664824962616,2.2542386054992676,-0.111541748046875,0.42660045623779297,2.2529382705688477,0.006895060651004314,0.7267345190048218,2.8741936683654785,0.5087925791740417,0.4410436749458313,2.8659162521362305,0.39946356415748596,0.7363156080245972,2.9756557941436768,0.534855842590332,0.44165492057800293,2.9711804389953613,0.4173699915409088,0.6704064011573792,3.064995527267456,-0.10769639909267426,0.47467511892318726,3.0393431186676025,-0.259945809841156
3,0.57007896900177,0.3600389361381531,-1.0314300060272217,0.59307461977005,0.30043935775756836,-0.9682119488716125,0.6085143685340881,0.3007236123085022,-0.9684046506881714,0.6232706904411316,0.3016858696937561,-0.9685853719711304,0.5379667282104492,0.3045918345451355,-0.9704793095588684,0.5191453695297241,0.3067835569381714,-0.9696944952011108,0.5020046830177307,0.3106119930744171,-0.9701334834098816,0.6536561250686646,0.34296914935112,-0.5644782781600952,0.47901302576065063,0.35590070486068726,-0.5544632077217102,0.6108866930007935,0.42757710814476013,-0.879844069480896,0.5378033518791199,0.4297432005405426,-0.8773180246353149,0.8062607049942017,0.7298259139060974,-0.3186580538749695,0.3535356819629669,0.7312717437744141,-0.3991823196411133,0.933452308177948,1.180687665939331,-0.3057703375816345,0.23449330031871796,1.0726895332336426,-0.3121846318244934,0.9829689860343933,1.5439115762710571,-0.7127990126609802,0.17284083366394043,1.5233738422393799,-0.7449872493743896,1.0259544849395752,1.6655309200286865,-0.8288725018501282,0.1318613588809967,1.641409993171692,-0.8805912733078003,0.9777774810791016,1.6741362810134888,-0.9227639436721802,0.17577633261680603,1.6522234678268433,-0.9958100318908691,0.9512029886245728,1.625983715057373,-0.7751338481903076,0.2013237178325653,1.6074795722961426,-0.8136466145515442,0.7265458703041077,1.5739095211029053,-0.056001681834459305,0.41626906394958496,1.5742405652999878,0.061475060880184174,0.715861439704895,2.2569315433502197,-0.09569063037633896,0.4216780662536621,2.2557270526885986,0.008831406012177467,0.7223058938980103,2.87682843208313,0.5262430906295776,0.4383823871612549,2.86641263961792,0.4031602740287781,0.7313922643661499,2.9798049926757812,0.5528386831283569,0.439188152551651,2.972076654434204,0.420195996761322,0.6678392887115479,3.0661330223083496,-0.07286669313907623,0.47512441873550415,3.0419998168945312,-0.2474692165851593
4,0.5694427490234375,0.3594796359539032,-1.0638264417648315,0.5933164358139038,0.30030691623687744,-0.9986042976379395,0.6091116666793823,0.30068743228912354,-0.9988301396369934,0.6231593489646912,0.3016359508037567,-0.999038577079773,0.5377672910690308,0.3042154908180237,-1.0006812810897827,0.5190909504890442,0.30623963475227356,-0.9998757243156433,0.5016762614250183,0.3098999559879303,-1.0003108978271484,0.6536679267883301,0.3434576988220215,-0.5800255537033081,0.4783634543418884,0.35576191544532776,-0.5696849822998047,0.6105723977088928,0.4273228347301483,-0.9070751070976257,0.5361216068267822,0.42961370944976807,-0.9043542146682739,0.8057559728622437,0.7288588881492615,-0.32145950198173523,0.35292747616767883,0.731346070766449,-0.4055522084236145,0.9323290586471558,1.1774353981018066,-0.30529022216796875,0.2371433973312378,1.074810266494751,-0.3182269334793091,0.9828104972839355,1.5442421436309814,-0.7190853357315063,0.1801220029592514,1.5220168828964233,-0.7619692087173462,1.0260686874389648,1.666042447090149,-0.8390145301818848,0.13453683257102966,1.6395522356033325,-0.9036130905151367,0.9776765704154968,1.6748688220977783,-0.9340230226516724,0.1801108717918396,1.6503379344940186,-1.022822618484497,0.9511429071426392,1.6265441179275513,-0.7825195789337158,0.20712952315807343,1.6055909395217896,-0.8326486349105835,0.7292179465293884,1.5733736753463745,-0.05527044087648392,0.4188401699066162,1.5743343830108643,0.0608014352619648,0.7193605899810791,2.2561678886413574,-0.0884919986128807,0.4246431291103363,2.2562034130096436,0.03351728990674019,0.7265595197677612,2.875994920730591,0.5559422969818115,0.44282418489456177,2.866726875305176,0.41963234543800354,0.7360382676124573,2.9791505336761475,0.583940863609314,0.44389453530311584,2.9721107482910156,0.4380967617034912,0.671612024307251,3.0647683143615723,-0.0555526427924633,0.4795435070991516,3.0422956943511963,-0.21297267079353333
5,0.5686162114143372,0.359549880027771,-1.0498074293136597,0.5927560925483704,0.3003859221935272,-0.9857552647590637,0.6088311672210693,0.3008121848106384,-0.9860043525695801,0.6227145791053772,0.30173057317733765,-0.9862421751022339,0.5370009541511536,0.3042127788066864,-0.9861333966255188,0.5183724761009216,0.30620184540748596,-0.9853031039237976,0.5007613897323608,0.3098542392253876,-0.9857417345046997,0.6532909870147705,0.343699187040329,-0.5751820206642151,0.4778752326965332,0.3557623624801636,-0.5568966865539551,0.6097705960273743,0.4274469017982483,-0.8962335586547852,0.5350732207298279,0.4299055337905884,-0.8912366628646851,0.8061634302139282,0.7293628454208374,-0.31849604845046997,0.3537145256996155,0.7313823103904724,-0.39513662457466125,0.932477593421936,1.177425742149353,-0.3045554757118225,0.23859289288520813,1.0741747617721558,-0.30205804109573364,0.9823902249336243,1.5446075201034546,-0.7167267203330994,0.18266735970973969,1.5174453258514404,-0.7324715256690979,1.0255241394042969,1.6664804220199585,-0.8375633358955383,0.13547374308109283,1.633108377456665,-0.8708986043930054,0.9768827557563782,1.6753367185592651,-0.932900071144104,0.18236976861953735,1.645395278930664,-0.9870219230651855,0.9505494832992554,1.6266731023788452,-0.7802457213401794,0.2097279131412506,1.600197196006775,-0.8019047975540161,0.7286756634712219,1.572637915611267,-0.055268578231334686,0.4184565544128418,1.573359727859497,0.06084068864583969,0.718818187713623,2.2546801567077637,-0.1172093003988266,0.4240465760231018,2.2537200450897217,0.014174324460327625,0.7251569032669067,2.874569892883301,0.4737362265586853,0.4409700334072113,2.864776611328125,0.36807042360305786,0.7347612977027893,2.978057861328125,0.49694591760635376,0.4416012167930603,2.9702699184417725,0.3817964792251587,0.6693838834762573,3.0623838901519775,-0.1389307677745819,0.47758516669273376,3.0386722087860107,-0.2788499891757965
6,0.5682932138442993,0.35949257016181946,-1.046426773071289,0.59234619140625,0.3003876805305481,-0.9801314473152161,0.6086837649345398,0.3008289337158203,-0.9804083108901978,0.6223727464675903,0.301735520362854,-0.9806568026542664,0.5366474986076355,0.30405089259147644,-0.981826663017273,0.5182132124900818,0.305960476398468,-0.9810541272163391,0.5005556344985962,0.3095792233943939,-0.9814692735671997,0.6528000831604004,0.34351322054862976,-0.5648548007011414,0.47776156663894653,0.35572540760040283,-0.551464319229126,0.6094245314598083,0.42741531133651733,-0.8923077583312988,0.5348218679428101,0.4299931526184082,-0.8885713815689087,0.8056831359863281,0.7212644815444946,-0.31293985247612,0.35584279894828796,0.7317413687705994,-0.38864409923553467,0.9293986558914185,1.0506380796432495,-0.30982381105422974,0.24461567401885986,1.0755360126495361,-0.3010469973087311,0.9931853413581848,1.4968045949935913,-0.7301422357559204,0.1853700578212738,1.5140094757080078,-0.7261008024215698,1.035796880722046,1.6107021570205688,-0.8558861017227173,0.13890467584133148,1.6284489631652832,-0.8703247308731079,0.9863625764846802,1.6164485216140747,-0.9476540684700012,0.18679775297641754,1.6414299011230469,-0.984643280506134,0.960753321647644,1.5742520093917847,-0.7927928566932678,0.21413739025592804,1.5958759784698486,-0.7952021360397339,0.7406089305877686,1.5600265264511108,-0.055462546646595,0.43260401487350464,1.5695865154266357,0.06100688502192497,0.7427414059638977,2.242356538772583,-0.131869375705719,0.4490526616573334,2.249948263168335,0.006139856297522783,0.7648800611495972,2.8659276962280273,0.44827714562416077,0.48145991563796997,2.859672784805298,0.3660285174846649,0.7778050303459167,2.9702799320220947,0.4699714183807373,0.4837413430213928,2.9629671573638916,0.37932273745536804,0.7121802568435669,3.049874782562256,-0.17067047953605652,0.5252242684364319,3.0333001613616943,-0.2889077365398407
7,0.5680723190307617,0.3594741225242615,-1.0540592670440674,0.5920679569244385,0.3006476163864136,-0.9854158163070679,0.6085880994796753,0.3011762201786041,-0.9855064153671265,0.6221672296524048,0.30211782455444336,-0.9858735203742981,0.5365641117095947,0.30397653579711914,-0.9864338040351868,0.5184131860733032,0.30581966042518616,-0.9854196310043335,0.5008634328842163,0.3094300329685211,-0.9858129620552063,0.6520557403564453,0.3434118628501892,-0.5373372435569763,0.47842860221862793,0.3557262718677521,-0.5383955240249634,0.609154999256134,0.4274134933948517,-0.8978935480117798,0.5351900458335876,0.43006449937820435,-0.8950551152229309,0.8027507662773132,0.7154400944709778,-0.26268938183784485,0.3598567247390747,0.7308745980262756,-0.29307493567466736,0.9104322195053101,1.0279868841171265,-0.5035780668258667,0.26124757528305054,1.057251214981079,-0.48021379113197327,0.9175620079040527,1.2465488910675049,-1.3277862071990967,0.20596280694007874,1.3340586423873901,-1.4579495191574097,0.9203590154647827,1.3028112649917603,-1.5408998727798462,0.1739373505115509,1.4170355796813965,-1.6772737503051758,0.8180316090583801,1.0735409259796143,-1.586516261100769,0.2141534984111786,1.3771876096725464,-1.7692854404449463,0.8165205717086792,1.0535306930541992,-1.3782482147216797,0.23818325996398926,1.3486167192459106,-1.5290781259536743,0.7414271831512451,1.5222254991531372,-0.056676268577575684,0.4370887279510498,1.5369735956192017,0.0622498095035553,0.7417154312133789,2.2056894302368164,-0.18168337643146515,0.4493982195854187,2.2088143825531006,-0.0764589011669159,0.7626127004623413,2.834946632385254,0.3238818347454071,0.4779633581638336,2.828247308731079,0.19689130783081055,0.7757829427719116,2.9293501377105713,0.3339798152446747,0.478889137506485,2.922528028488159,0.20156116783618927,0.7079058885574341,3.017845630645752,-0.33504027128219604,0.5214776992797852,3.0080161094665527,-0.5043603181838989
8,0.5679055452346802,0.3595433533191681,-1.0423452854156494,0.5919213891029358,0.3012576699256897,-0.9611799120903015,0.6084635853767395,0.3019391894340515,-0.9616632461547852,0.6219763159751892,0.303007036447525,-0.9616643786430359,0.5364906787872314,0.30407729744911194,-0.9630275964736938,0.5185014009475708,0.30587074160575867,-0.9628816843032837,0.5010612607002258,0.3094499707221985,-0.9632160067558289,0.6509155035018921,0.3435089886188507,-0.46414726972579956,0.4793626666069031,0.35539907217025757,-0.4706801772117615,0.6086161136627197,0.42740991711616516,-0.8598986864089966,0.5353010892868042,0.4300938844680786,-0.8624105453491211,0.7959797382354736,0.7078946232795715,-0.18621569871902466,0.36797720193862915,0.71539705991745,-0.18778105080127716,0.8997833132743835,1.0195553302764893,-0.6071885824203491,0.25187668204307556,1.0230507850646973,-0.6090176701545715,0.83538818359375,1.0340746641159058,-1.5346174240112305,0.2867223024368286,1.0552946329116821,-1.7134612798690796,0.7903800010681152,1.0076943635940552,-1.7421505451202393,0.31586286425590515,1.0762269496917725,-1.9347152709960938,0.7691010236740112,0.9513391256332397,-1.7288429737091064,0.3216378092765808,0.9936109781265259,-1.941284418106079,0.7657349705696106,0.9404557347297668,-1.5579885244369507,0.3344506025314331,0.9882071614265442,-1.747728705406189,0.7353982329368591,1.4983307123184204,-0.06092626973986626,0.438239187002182,1.5058237314224243,0.06618662178516388,0.7277829647064209,2.1857385635375977,-0.21456196904182434,0.4459919035434723,2.1725752353668213,-0.10006839036941528,0.7401921153068542,2.8139047622680664,0.27352747321128845,0.4716030955314636,2.790947914123535,0.15628673136234283,0.7485010623931885,2.904843807220459,0.28097596764564514,0.4722219407558441,2.876917839050293,0.15890932083129883,0.6981076598167419,2.984360456466675,-0.397196501493454,0.5146526098251343,2.9735586643218994,-0.5506695508956909
9,0.5678161382675171,0.3598521053791046,-1.081749439239502,0.5917772054672241,0.30184897780418396,-0.9923892021179199,0.6083670854568481,0.3026648163795471,-0.9928935766220093,0.6216896772384644,0.3038606345653534,-0.99232017993927,0.5365530848503113,0.30417147278785706,-1.002213954925537,0.5186875462532043,0.3058915138244629,-1.0021768808364868,0.5013567805290222,0.309444397687912,-1.0027918815612793,0.6499000191688538,0.34355318546295166,-0.4779435992240906,0.4799467623233795,0.35512903332710266,-0.4753437042236328,0.6077249646186829,0.4276347756385803,-0.8773042559623718,0.5353186130523682,0.43023940920829773,-0.8908442258834839,0.7924107313156128,0.7070819139480591,-0.18268102407455444,0.36659201979637146,0.7064240574836731,-0.17853501439094543,0.9271703958511353,1.1078282594680786,-0.6156653761863708,0.2453693449497223,1.0353409051895142,-0.8609908819198608,0.7938181757926941,1.138301968574524,-1.5307139158248901,0.32853156328201294,1.0046356916427612,-1.995954155921936,0.7480491995811462,1.172116756439209,-1.7159382104873657,0.35970669984817505,0.9488842487335205,-2.221546173095703,0.6960416436195374,0.9913268685340881,-1.6990299224853516,0.365947961807251,0.8801042437553406,-2.2061398029327393,0.6960517764091492,0.975373387336731,-1.5486986637115479,0.3735499978065491,0.894294798374176,-2.016880750656128,0.7297087907791138,1.4940799474716187,-0.04377805069088936,0.42328745126724243,1.5007871389389038,0.04803762584924698,0.7196431159973145,2.1773829460144043,-0.018081797286868095,0.4407680034637451,2.1587002277374268,-0.06721656769514084,0.7311813235282898,2.7862672805786133,0.595489501953125,0.46839866042137146,2.7572925090789795,0.3712009787559509,0.7384332418441772,2.8759214878082275,0.6141641736030579,0.4663369655609131,2.841453790664673,0.39315804839134216,0.6970577836036682,2.956166982650757,-0.05173579603433609,0.512097954750061,2.935666799545288,-0.3152063190937042
