frame_number,nose_x,nose_y,nose_z,left_eye_inner_x,left_eye_inner_y,left_eye_inner_z,left_eye_x,left_eye_y,left_eye_z,left_eye_outer_x,left_eye_outer_y,left_eye_outer_z,right_eye_inner_x,right_eye_inner_y,right_eye_inner_z,right_eye_x,right_eye_y,right_eye_z,right_eye_outer_x,right_eye_outer_y,right_eye_outer_z,left_ear_x,left_ear_y,left_ear_z,right_ear_x,right_ear_y,right_ear_z,mouth_left_x,mouth_left_y,mouth_left_z,mouth_right_x,mouth_right_y,mouth_right_z,left_shoulder_x,left_shoulder_y,left_shoulder_z,right_shoulder_x,right_shoulder_y,right_shoulder_z,left_elbow_x,left_elbow_y,left_elbow_z,right_elbow_x,right_elbow_y,right_elbow_z,left_wrist_x,left_wrist_y,left_wrist_z,right_wrist_x,right_wrist_y,right_wrist_z,left_pinky_x,left_pinky_y,left_pinky_z,right_pinky_x,right_pinky_y,right_pinky_z,left_index_x,left_index_y,left_index_z,right_index_x,right_index_y,right_index_z,left_thumb_x,left_thumb_y,left_thumb_z,right_thumb_x,right_thumb_y,right_thumb_z,left_hip_x,left_hip_y,left_hip_z,right_hip_x,right_hip_y,right_hip_z,left_knee_x,left_knee_y,left_knee_z,right_knee_x,right_knee_y,right_knee_z,left_ankle_x,left_ankle_y,left_ankle_z,right_ankle_x,right_ankle_y,right_ankle_z,left_heel_x,left_heel_y,left_heel_z,right_heel_x,right_heel_y,right_heel_z,left_foot_index_x,left_foot_index_y,left_foot_index_z,right_foot_index_x,right_foot_index_y,right_foot_index_z
0,0.5109791159629822,0.3687955141067505,-1.2140846252441406,0.5414443016052246,0.3111131489276886,-1.1703405380249023,0.5575995445251465,0.31367942690849304,-1.170499324798584,0.5733218789100647,0.3166833221912384,-1.1709339618682861,0.48477253317832947,0.31439319252967834,-1.1682486534118652,0.4660648703575134,0.3173632323741913,-1.1680617332458496,0.4506315588951111,0.3213702142238617,-1.1686625480651855,0.5995620489120483,0.3499525785446167,-0.7861331701278687,0.43660569190979004,0.34975722432136536,-0.7574979662895203,0.546698272228241,0.4304440915584564,-1.0632127523422241,0.47812265157699585,0.43881598114967346,-1.0546152591705322,0.7496193647384644,0.6902629733085632,-0.45953845977783203,0.3205691874027252,0.6691489815711975,-0.5304200649261475,0.9118051528930664,1.0093419551849365,-0.3514152467250824,0.1468360722064972,1.0028843879699707,-0.47868236899375916,1.0276334285736084,1.4108611345291138,-0.6185379028320312,0.07996581494808197,1.3866651058197021,-0.8451930284500122,1.0798989534378052,1.5108411312103271,-0.6851768493652344,0.05447164922952652,1.4805622100830078,-0.9378958940505981,1.0420631170272827,1.5245205163955688,-0.7848232984542847,0.10159589350223541,1.4836995601654053,-1.0382076501846313,1.0097136497497559,1.4907747507095337,-0.6723547577857971,0.12023764848709106,1.4516167640686035,-0.8990119695663452,0.6727229952812195,1.4676873683929443,-0.06291941553354263,0.39149123430252075,1.4700807332992554,0.06692232936620712,0.6605318188667297,2.1044209003448486,-0.017070796340703964,0.3880175054073334,2.098402976989746,0.0959421917796135,0.6572427153587341,2.666719675064087,0.6489442586898804,0.4003547132015228,2.6496405601501465,0.5619413256645203,0.6636742353439331,2.7562336921691895,0.6808614730834961,0.39956074953079224,2.7348873615264893,0.590297520160675,0.6170599460601807,2.8443057537078857,0.08769465982913971,0.43681564927101135,2.835675001144409,-0.04962093010544777
1,0.5043318271636963,0.3697913587093353,-1.2583754062652588,0.5349997282028198,0.31052443385124207,-1.2092729806900024,0.5541439652442932,0.31126564741134644,-1.2095478773117065,0.5692166090011597,0.3125618100166321,-1.2098966836929321,0.47639361023902893,0.31557828187942505,-1.2077412605285645,0.45839110016822815,0.31870919466018677,-1.2076504230499268,0.44355589151382446,0.32245996594429016,-1.208345890045166,0.599112868309021,0.3450188934803009,-0.8085872530937195,0.43472927808761597,0.3508588671684265,-0.7847822904586792,0.5454841256141663,0.43076056241989136,-1.102695107460022,0.4721781611442566,0.44130322337150574,-1.095541000366211,0.761163592338562,0.685460090637207,-0.46831098198890686,0.3188723921775818,0.6574730277061462,-0.5414579510688782,0.9345610737800598,1.0080796480178833,-0.3645873963832855,0.12898936867713928,0.9914578199386597,-0.4978572726249695,1.0658355951309204,1.4097671508789062,-0.6656230688095093,0.06894776225090027,1.389029860496521,-0.8777996897697449,1.1203352212905884,1.5087089538574219,-0.7342544794082642,0.046907614916563034,1.493927001953125,-0.9737336039543152,1.0894300937652588,1.5239965915679932,-0.8420365452766418,0.09316422045230865,1.4956834316253662,-1.0727624893188477,1.0557451248168945,1.488669753074646,-0.7236246466636658,0.11033699661493301,1.462904453277588,-0.9319504499435425,0.6774798631668091,1.4698150157928467,-0.05826633423566818,0.3889870047569275,1.4701517820358276,0.062317799776792526,0.6660531759262085,2.115882396697998,-0.07039090245962143,0.38633325695991516,2.110600471496582,0.056962382048368454,0.6610373854637146,2.6831207275390625,0.5650375485420227,0.39409101009368896,2.670745849609375,0.4761062562465668,0.6688007712364197,2.7719080448150635,0.5936328768730164,0.392126202583313,2.7566819190979004,0.4991857409477234,0.616241455078125,2.865435838699341,-0.011935370042920113,0.4312039911746979,2.860873222351074,-0.14160390198230743
2,0.5022728443145752,0.3700876533985138,-1.229274868965149,0.5330881476402283,0.3098069131374359,-1.177175521850586,0.552993893623352,0.30981528759002686,-1.1774402856826782,0.5681744813919067,0.3105049431324005,-1.1778395175933838,0.4741280972957611,0.3157843053340912,-1.1762622594833374,0.4565175175666809,0.3188638687133789,-1.1760718822479248,0.44223466515541077,0.32256585359573364,-1.1767034530639648,0.5984359383583069,0.34229549765586853,-0.7774350047111511,0.43427300453186035,0.35091856122016907,-0.7526829242706299,0.5448408722877502,0.43088096380233765,-1.074044108390808,0.46928316354751587,0.4414951205253601,-1.0673556327819824,0.7619748115539551,0.6825734376907349,-0.4580748677253723,0.3172927498817444,0.6565995812416077,-0.5222505927085876,0.9374548196792603,1.0065220594406128,-0.36524468660354614,0.12586447596549988,0.9915333986282349,-0.4802927076816559,1.0628235340118408,1.410528302192688,-0.6747927665710449,0.05594710633158684,1.3935019969940186,-0.8588513135910034,1.1152665615081787,1.5093659162521362,-0.7520012259483337,0.031560007482767105,1.5016545057296753,-0.9569204449653625,1.0822781324386597,1.5254509449005127,-0.8533647656440735,0.07820525020360947,1.5048805475234985,-1.061613917350769,1.050232172012329,1.4909889698028564,-0.7317365407943726,0.09513309597969055,1.4714564085006714,-0.9155765771865845,0.6789580583572388,1.472190260887146,-0.05874776095151901,0.387858510017395,1.4710570573806763,0.06280090659856796,0.6690242886543274,2.1217269897460938,-0.0718965083360672,0.3860744535923004,2.118687868118286,0.07033836841583252,0.6632000803947449,2.692856550216675,0.5840139985084534,0.39173632860183716,2.6846489906311035,0.515396237373352,0.6713473796844482,2.782918691635132,0.6148232221603394,0.38866686820983887,2.7736995220184326,0.5423024296760559,0.6161154508590698,2.8744537830352783,0.010512938722968102,0.4288408160209656,2.871948719024658,-0.10799647867679596
3,0.5014631748199463,0.3707662522792816,-1.2009648084640503,0.5323203802108765,0.3096486032009125,-1.149025321006775,0.5524743795394897,0.30943119525909424,-1.149253010749817,0.5677123069763184,0.3099490702152252,-1.1496798992156982,0.4736027121543884,0.3160911500453949,-1.1478098630905151,0.45611077547073364,0.31900662183761597,-1.147573471069336,0.44208139181137085,0.32261592149734497,-1.1481684446334839,0.5976942777633667,0.34099042415618896,-0.7551312446594238,0.434170663356781,0.35088425874710083,-0.7265627384185791,0.5446343421936035,0.43128982186317444,-1.0481868982315063,0.468245267868042,0.44161468744277954,-1.0405982732772827,0.7629402875900269,0.6821535229682922,-0.45417770743370056,0.3160700798034668,0.6571363806724548,-0.5083736181259155,0.9368100166320801,1.0062826871871948,-0.3731459975242615,0.1245223730802536,0.9927459359169006,-0.46480846405029297,1.0555427074432373,1.4149967432022095,-0.6821268796920776,0.052594877779483795,1.3971284627914429,-0.8439970016479492,1.1066912412643433,1.5143277645111084,-0.7608241438865662,0.0262879878282547,1.5052021741867065,-0.9413642883300781,1.071152925491333,1.5333486795425415,-0.852374255657196,0.07351899147033691,1.5114102363586426,-1.0463021993637085,1.0406701564788818,1.4990334510803223,-0.7359298467636108,0.09002067893743515,1.4776419401168823,-0.9009202122688293,0.6801373958587646,1.4741984605789185,-0.06249920278787613,0.38770925998687744,1.4732152223587036,0.0666797086596489,0.6721335649490356,2.1257710456848145,-0.046146292239427567,0.38645926117897034,2.125828981399536,0.1274000108242035,0.6668733358383179,2.6999754905700684,0.6640718579292297,0.3919926881790161,2.694915771484375,0.6125487685203552,0.6761873364448547,2.7917871475219727,0.7007097601890564,0.38857969641685486,2.7858731746673584,0.644046425819397,0.6168389916419983,2.8815510272979736,0.09934838116168976,0.4315711557865143,2.8827550411224365,-0.005552931688725948
4,0.5006478428840637,0.3713468015193939,-1.2010599374771118,0.53156977891922,0.3096364140510559,-1.1507203578948975,0.5519853830337524,0.3093208968639374,-1.150912880897522,0.567364513874054,0.3097633719444275,-1.1513439416885376,0.47307953238487244,0.31636175513267517,-1.1477034091949463,0.4556340277194977,0.31915953755378723,-1.1474401950836182,0.44195470213890076,0.3226662874221802,-1.1480275392532349,0.5967670679092407,0.3401726186275482,-0.754806637763977,0.4340813159942627,0.350841224193573,-0.7220318913459778,0.5443862676620483,0.43147343397140503,-1.048497200012207,0.4673311114311218,0.4416998326778412,-1.038710355758667,0.7627028822898865,0.6817435026168823,-0.44677096605300903,0.31563010811805725,0.6539044976234436,-0.502386748790741,0.9324260950088501,1.005157709121704,-0.36637184023857117,0.12679123878479004,0.9925591945648193,-0.45702022314071655,1.052296757698059,1.4145900011062622,-0.6796029210090637,0.054351966828107834,1.3967154026031494,-0.842815101146698,1.1043027639389038,1.5124061107635498,-0.7567451596260071,0.027248436585068703,1.5045573711395264,-0.9419516324996948,1.0711190700531006,1.530544638633728,-0.8521113395690918,0.07413218170404434,1.5105928182601929,-1.0488479137420654,1.0387163162231445,1.4978885650634766,-0.7358142733573914,0.09170418977737427,1.477008581161499,-0.9011693000793457,0.6783585548400879,1.4744316339492798,-0.06486853957176208,0.38520100712776184,1.4729880094528198,0.06912899762392044,0.6668590307235718,2.126189708709717,-0.07747993618249893,0.3808891475200653,2.1257710456848145,0.09684516489505768,0.6602847576141357,2.7013440132141113,0.5741170644760132,0.38663962483406067,2.6934826374053955,0.5278891324996948,0.6688432097434998,2.792919635772705,0.6035342216491699,0.38307929039001465,2.783398389816284,0.552295982837677,0.6100791692733765,2.879779577255249,-0.006191168911755085,0.4254995882511139,2.879422664642334,-0.10052257776260376
5,0.49932536482810974,0.371235191822052,-1.2128331661224365,0.5301430821418762,0.30914226174354553,-1.1623265743255615,0.550817608833313,0.30858027935028076,-1.1625458002090454,0.566660463809967,0.3089870512485504,-1.1629751920700073,0.47189250588417053,0.31617897748947144,-1.1593213081359863,0.4544427990913391,0.31898394227027893,-1.159082293510437,0.441511332988739,0.32238292694091797,-1.1596871614456177,0.5950932502746582,0.33893173933029175,-0.7644351720809937,0.4337712824344635,0.3505629301071167,-0.7323788404464722,0.5435509085655212,0.4310592710971832,-1.0586018562316895,0.46578437089920044,0.4414721131324768,-1.0489312410354614,0.7620328664779663,0.6806424856185913,-0.4348364472389221,0.3154822885990143,0.6501665711402893,-0.4972600042819977,0.930493950843811,1.0028557777404785,-0.33442002534866333,0.12872883677482605,0.9904372096061707,-0.439619243144989,1.0552276372909546,1.4055049419403076,-0.6568213701248169,0.06818346679210663,1.3953607082366943,-0.8418652415275574,1.1070504188537598,1.4953593015670776,-0.7400203347206116,0.04932734742760658,1.5035735368728638,-0.941744327545166,1.0777462720870972,1.507729172706604,-0.8434442281723022,0.09740235656499863,1.5064647197723389,-1.0501725673675537,1.0442663431167603,1.4803659915924072,-0.7165237665176392,0.11266817897558212,1.4731050729751587,-0.8992656469345093,0.6764443516731262,1.4726735353469849,-0.06488406658172607,0.3830377459526062,1.4721474647521973,0.06913506984710693,0.6659597158432007,2.1262269020080566,-0.08281050622463226,0.37741830945014954,2.124906063079834,0.07507504522800446,0.6634828448295593,2.7014763355255127,0.5737088322639465,0.3875183165073395,2.6918609142303467,0.5189563035964966,0.6715071797370911,2.7924983501434326,0.6037803888320923,0.3861044645309448,2.780982255935669,0.5450128316879272,0.6149958372116089,2.878570795059204,-0.008616134524345398,0.42590683698654175,2.8764946460723877,-0.11028219759464264
6,0.49894657731056213,0.37032851576805115,-1.2289369106292725,0.5295702219009399,0.307695597410202,-1.1785480976104736,0.5502136945724487,0.3069467544555664,-1.1788389682769775,0.5662786960601807,0.30733028054237366,-1.17926025390625,0.47138771414756775,0.31532955169677734,-1.176797866821289,0.4537956714630127,0.3181832730770111,-1.1766517162322998,0.441220760345459,0.32143357396125793,-1.1773035526275635,0.5941227674484253,0.3370213806629181,-0.7718995213508606,0.4333764612674713,0.34961697459220886,-0.7450404763221741,0.5431303381919861,0.42965391278266907,-1.0713504552841187,0.4650537967681885,0.4405127763748169,-1.0632047653198242,0.7616809606552124,0.6780064702033997,-0.43387919664382935,0.31529101729393005,0.6463001370429993,-0.5121978521347046,0.9301859736442566,0.9987919926643372,-0.33093172311782837,0.12915316224098206,0.9908179640769958,-0.4621202051639557,1.0550423860549927,1.3974050283432007,-0.6558619737625122,0.0756206065416336,1.3979612588882446,-0.8625867962837219,1.107376217842102,1.4862228631973267,-0.7404453754425049,0.05875268578529358,1.5086798667907715,-0.9675682187080383,1.0774198770523071,1.4978197813034058,-0.8433592915534973,0.10732249915599823,1.508585810661316,-1.073326826095581,1.043696403503418,1.4712141752243042,-0.7160711884498596,0.12272783368825912,1.4747509956359863,-0.9194614291191101,0.6760412454605103,1.4715421199798584,-0.061493851244449615,0.3813531696796417,1.4719771146774292,0.0656830221414566,0.6676539182662964,2.1263859272003174,-0.03109573759138584,0.37676236033439636,2.124795436859131,0.07652880996465683,0.6667864918708801,2.7023375034332275,0.6586736440658569,0.38891348242759705,2.691908121109009,0.5486952066421509,0.6740953326225281,2.792908191680908,0.6920264363288879,0.38826799392700195,2.780167818069458,0.580482542514801,0.6199577450752258,2.880117177963257,0.08338828384876251,0.4284677505493164,2.87632155418396,-0.07657726854085922
7,0.49797749519348145,0.3682974874973297,-1.2420419454574585,0.5282930731773376,0.3058495819568634,-1.1937042474746704,0.5490949749946594,0.3049880564212799,-1.1939314603805542,0.5656920075416565,0.3054253160953522,-1.1943366527557373,0.4702989459037781,0.3138491213321686,-1.1909408569335938,0.45273488759994507,0.31695079803466797,-1.1907727718353271,0.44067931175231934,0.32002973556518555,-1.1914185285568237,0.5935076475143433,0.3351749777793884,-0.7900367975234985,0.4327858090400696,0.3481530249118805,-0.7580100297927856,0.542077898979187,0.4274522364139557,-1.085137128829956,0.4637918472290039,0.4386903941631317,-1.0755037069320679,0.7613804340362549,0.6745074391365051,-0.4407025873661041,0.3151611387729645,0.6431543231010437,-0.5286286473274231,0.9313715696334839,0.9959445595741272,-0.33155709505081177,0.1293058693408966,0.9922457933425903,-0.4804845452308655,1.0563344955444336,1.3940213918685913,-0.65829998254776,0.08139859884977341,1.4099981784820557,-0.8674882650375366,1.1102076768875122,1.483424425125122,-0.7410637736320496,0.064131960272789,1.5250552892684937,-0.971831202507019,1.0798923969268799,1.495948076248169,-0.8447227478027344,0.1139497384428978,1.5278339385986328,-1.0769128799438477,1.045680046081543,1.4690650701522827,-0.7176390886306763,0.12972413003444672,1.492580533027649,-0.9237467050552368,0.6755051016807556,1.4707298278808594,-0.05789171904325485,0.37990623712539673,1.4708408117294312,0.06205114722251892,0.6651800870895386,2.1271605491638184,-0.008747166022658348,0.37487801909446716,2.124922275543213,0.07804371416568756,0.6599445343017578,2.7040200233459473,0.6844269037246704,0.3831912875175476,2.693387746810913,0.5673633813858032,0.6668339967727661,2.7943050861358643,0.7179697155952454,0.38022327423095703,2.780933380126953,0.599626898765564,0.612674355506897,2.8827476501464844,0.11219415813684464,0.42464619874954224,2.879690647125244,-0.061792172491550446
8,0.4971645474433899,0.36532726883888245,-1.2004578113555908,0.5273351073265076,0.3030712306499481,-1.1550184488296509,0.5481569170951843,0.3022383749485016,-1.1552503108978271,0.5651655197143555,0.30291086435317993,-1.1556851863861084,0.4696069657802582,0.3115391731262207,-1.1512835025787354,0.4520687162876129,0.3149661421775818,-1.1510975360870361,0.4403154253959656,0.3180345296859741,-1.1517611742019653,0.593011736869812,0.3337509036064148,-0.7653530836105347,0.4322836399078369,0.34672948718070984,-0.7285081148147583,0.5408543348312378,0.4246693253517151,-1.0485776662826538,0.4626917243003845,0.43598127365112305,-1.0375473499298096,0.7611780166625977,0.6725820899009705,-0.42185941338539124,0.3145745098590851,0.6416364908218384,-0.5236557126045227,0.9321879148483276,0.9946854710578918,-0.30524542927742004,0.12976285815238953,0.9924871325492859,-0.48585596680641174,1.0584444999694824,1.3934922218322754,-0.6042847633361816,0.08950408548116684,1.4169288873672485,-0.8496257066726685,1.1131936311721802,1.4830820560455322,-0.679383397102356,0.07111731916666031,1.5325736999511719,-0.945128321647644,1.0827969312667847,1.4964940547943115,-0.7794262170791626,0.12199123203754425,1.5366730690002441,-1.047120451927185,1.0481997728347778,1.4694197177886963,-0.6614837646484375,0.13813437521457672,1.5008395910263062,-0.9037399291992188,0.6746127605438232,1.469626545906067,-0.054473914206027985,0.37902751564979553,1.4693454504013062,0.0586317703127861,0.6613916158676147,2.1270463466644287,-0.022205810993909836,0.3720802664756775,2.1231560707092285,0.0727846622467041,0.6526669263839722,2.704946994781494,0.6404154300689697,0.3788440227508545,2.692890167236328,0.5420025587081909,0.6592031717300415,2.795269727706909,0.671237587928772,0.3747718930244446,2.7797305583953857,0.5712304711341858,0.6052819490432739,2.883284330368042,0.07258719950914383,0.4216540455818176,2.880298137664795,-0.08200358599424362
9,0.4961152970790863,0.3630903959274292,-1.2185568809509277,0.526483416557312,0.30030983686447144,-1.1703941822052002,0.5473711490631104,0.29931944608688354,-1.1707426309585571,0.564705491065979,0.30016976594924927,-1.1711831092834473,0.46893149614334106,0.3094726502895355,-1.1660280227661133,0.451362669467926,0.31322595477104187,-1.1659168004989624,0.43997353315353394,0.3162522614002228,-1.1666713953018188,0.5925858020782471,0.3321637511253357,-0.7691888809204102,0.4318472743034363,0.3456222414970398,-0.7330217361450195,0.5395551323890686,0.4223349988460541,-1.061396598815918,0.46176472306251526,0.433861643075943,-1.050101637840271,0.7609984874725342,0.6719895005226135,-0.4138798713684082,0.31388816237449646,0.6413431763648987,-0.5161322355270386,0.9303654432296753,0.9939509034156799,-0.30057021975517273,0.1388656347990036,0.9918349981307983,-0.4642440378665924,1.057405948638916,1.385866641998291,-0.6198467016220093,0.11027733981609344,1.4160822629928589,-0.8512214422225952,1.111589789390564,1.470213770866394,-0.7003040313720703,0.09427410364151001,1.5308200120925903,-0.9486570358276367,1.0825655460357666,1.4832218885421753,-0.8051275014877319,0.14383547008037567,1.5348767042160034,-1.0495741367340088,1.0475304126739502,1.4578040838241577,-0.6799108386039734,0.15888690948486328,1.49933922290802,-0.9053589701652527,0.67430579662323,1.4684408903121948,-0.05283098295331001,0.3790666162967682,1.468842625617981,0.056943099945783615,0.6610838770866394,2.1269149780273438,-0.03934057801961899,0.3722655177116394,2.12294340133667,0.055127233266830444,0.6559033989906311,2.7051756381988525,0.6049534678459167,0.38214603066444397,2.6929147243499756,0.5062710642814636,0.6626777648925781,2.7956364154815674,0.6342417001724243,0.37885650992393494,2.779860734939575,0.532318651676178,0.6110647916793823,2.882634401321411,0.031074028462171555,0.4282686114311218,2.87996506690979,-0.12095382064580917
