frame_number,nose_x,nose_y,nose_z,left_eye_inner_x,left_eye_inner_y,left_eye_inner_z,left_eye_x,left_eye_y,left_eye_z,left_eye_outer_x,left_eye_outer_y,left_eye_outer_z,right_eye_inner_x,right_eye_inner_y,right_eye_inner_z,right_eye_x,right_eye_y,right_eye_z,right_eye_outer_x,right_eye_outer_y,right_eye_outer_z,left_ear_x,left_ear_y,left_ear_z,right_ear_x,right_ear_y,right_ear_z,mouth_left_x,mouth_left_y,mouth_left_z,mouth_right_x,mouth_right_y,mouth_right_z,left_shoulder_x,left_shoulder_y,left_shoulder_z,right_shoulder_x,right_shoulder_y,right_shoulder_z,left_elbow_x,left_elbow_y,left_elbow_z,right_elbow_x,right_elbow_y,right_elbow_z,left_wrist_x,left_wrist_y,left_wrist_z,right_wrist_x,right_wrist_y,right_wrist_z,left_pinky_x,left_pinky_y,left_pinky_z,right_pinky_x,right_pinky_y,right_pinky_z,left_index_x,left_index_y,left_index_z,right_index_x,right_index_y,right_index_z,left_thumb_x,left_thumb_y,left_thumb_z,right_thumb_x,right_thumb_y,right_thumb_z,left_hip_x,left_hip_y,left_hip_z,right_hip_x,right_hip_y,right_hip_z,left_knee_x,left_knee_y,left_knee_z,right_knee_x,right_knee_y,right_knee_z,left_ankle_x,left_ankle_y,left_ankle_z,right_ankle_x,right_ankle_y,right_ankle_z,left_heel_x,left_heel_y,left_heel_z,right_heel_x,right_heel_y,right_heel_z,left_foot_index_x,left_foot_index_y,left_foot_index_z,right_foot_index_x,right_foot_index_y,right_foot_index_z
0,0.5234120488166809,0.2935745418071747,-0.6151408553123474,0.5519124865531921,0.22690798342227936,-0.5603077411651611,0.567965567111969,0.22937622666358948,-0.5602308511734009,0.5820156931877136,0.23155729472637177,-0.5601305365562439,0.5054083466529846,0.22538545727729797,-0.554325520992279,0.4937814772129059,0.22769184410572052,-0.5535188317298889,0.4821254014968872,0.23113863170146942,-0.5536471009254456,0.6022961139678955,0.2705206871032715,-0.22793081402778625,0.46518510580062866,0.2709675431251526,-0.19582651555538177,0.5498321056365967,0.3685711622238159,-0.4961144030094147,0.4925343692302704,0.36285093426704407,-0.4851435422897339,0.6976822018623352,0.6075778007507324,-0.09486813843250275,0.34212592244148254,0.6002879738807678,-0.09339798986911774,0.7655155062675476,0.9552119374275208,-0.1490222066640854,0.2659929692745209,0.9938822388648987,-0.16801825165748596,0.776280403137207,1.4397281408309937,-0.4889827370643616,0.2492845058441162,1.4330852031707764,-0.624687910079956,0.7989580035209656,1.5709609985351562,-0.6017380356788635,0.2253606915473938,1.5437054634094238,-0.7509658336639404,0.7586653232574463,1.568524956703186,-0.6387854814529419,0.2556888163089752,1.5396614074707031,-0.832818865776062,0.7446278929710388,1.527305245399475,-0.5372753143310547,0.26817092299461365,1.5072762966156006,-0.6799548864364624,0.6440703272819519,1.517548680305481,-0.041876886039972305,0.41745033860206604,1.5752177238464355,0.04560690000653267,0.6532008647918701,2.3720195293426514,-0.08497101813554764,0.4233507513999939,2.401871919631958,0.002538291271775961,0.6373655200004578,3.1291167736053467,0.39474108815193176,0.40378740429878235,3.1698989868164062,0.23960208892822266,0.6417561173439026,3.2346510887145996,0.41519245505332947,0.3962762951850891,3.285101890563965,0.24767573177814484,0.5970590114593506,3.3590612411499023,-0.08023669570684433,0.4244385063648224,3.3820760250091553,-0.3492678105831146
1,0.5363789200782776,0.2639268934726715,-0.6055250763893127,0.5565235018730164,0.20147483050823212,-0.5618911981582642,0.5715153813362122,0.20403163135051727,-0.561713457107544,0.5835484266281128,0.20605801045894623,-0.5618206262588501,0.5167209506034851,0.20066899061203003,-0.5670662522315979,0.5036276578903198,0.20248480141162872,-0.5666412115097046,0.4884333610534668,0.20563018321990967,-0.5668194890022278,0.6048108339309692,0.24295741319656372,-0.30010658502578735,0.4714832901954651,0.242177814245224,-0.31556567549705505,0.5593154430389404,0.33413851261138916,-0.5118980407714844,0.5112086534500122,0.3357217609882355,-0.5149944424629211,0.7090008854866028,0.6201062202453613,-0.18698742985725403,0.34697505831718445,0.6283767819404602,-0.2657856345176697,0.7856007814407349,1.0117961168289185,-0.17709825932979584,0.2836982309818268,1.0126163959503174,-0.27848467230796814,0.8411521911621094,1.4243518114089966,-0.4079348146915436,0.23754973709583282,1.4344395399093628,-0.6019863486289978,0.8828986883163452,1.529211163520813,-0.4813857078552246,0.19562827050685883,1.543540596961975,-0.6902210116386414,0.8519737720489502,1.5413702726364136,-0.5196918249130249,0.23214562237262726,1.550890564918518,-0.7545526623725891,0.8277265429496765,1.5047268867492676,-0.44259488582611084,0.2523473799228668,1.5117943286895752,-0.6449767351150513,0.6396432518959045,1.4954112768173218,-0.018670110031962395,0.41200196743011475,1.4990217685699463,0.022177116945385933,0.6325161457061768,2.1946892738342285,0.04200346767902374,0.41984835267066956,2.2043800354003906,0.05685137212276459,0.6374539732933044,2.819427490234375,0.49836936593055725,0.4325023293495178,2.8247790336608887,0.3817891478538513,0.6441287994384766,2.916490077972412,0.5190948247909546,0.42808768153190613,2.9204652309417725,0.39098215103149414,0.607714056968689,3.01282000541687,0.12318327277898788,0.46788424253463745,3.0236334800720215,-0.08888185769319534
2,0.539544939994812,0.2563236653804779,-0.6634621024131775,0.5617608428001404,0.19795796275138855,-0.6113184094429016,0.5737137198448181,0.2005804032087326,-0.6111906170845032,0.5862451791763306,0.20371538400650024,-0.6113520860671997,0.5214539170265198,0.19617445766925812,-0.6192023754119873,0.5060573220252991,0.19706976413726807,-0.6188402771949768,0.4923095703125,0.19840525090694427,-0.6190664172172546,0.6062957048416138,0.24201640486717224,-0.3129333555698395,0.4722859263420105,0.2331368327140808,-0.33887380361557007,0.5617551803588867,0.33131077885627747,-0.5574215650558472,0.510874330997467,0.32966673374176025,-0.5641579031944275,0.7111608982086182,0.632161557674408,-0.1787107288837433,0.356366366147995,0.6289048194885254,-0.281767338514328,0.781116247177124,1.047623872756958,-0.1605556607246399,0.2876136004924774,1.0105814933776855,-0.35570719838142395,0.8194100856781006,1.4435255527496338,-0.3938922584056854,0.2383386492729187,1.4023951292037964,-0.7955988049507141,0.8523102402687073,1.5595647096633911,-0.46545475721359253,0.19824574887752533,1.5033386945724487,-0.902414858341217,0.8199759721755981,1.566244125366211,-0.4817325472831726,0.23410670459270477,1.5046509504318237,-0.9859845638275146,0.8002985715866089,1.522822618484497,-0.4257356524467468,0.2528161108493805,1.4660831689834595,-0.8468769788742065,0.6375927329063416,1.4978822469711304,-0.009709172882139683,0.4081718325614929,1.4927061796188354,0.013222062028944492,0.6235031485557556,2.2076478004455566,0.026614917442202568,0.4085689187049866,2.2114744186401367,0.006725518498569727,0.6206761598587036,2.849864959716797,0.4637466073036194,0.4124113619327545,2.8470826148986816,0.26402193307876587,0.6276090741157532,2.951359272003174,0.48217567801475525,0.4067513048648834,2.9427402019500732,0.2687518000602722,0.5846555829048157,3.0423836708068848,0.09763642400503159,0.44649043679237366,3.052441120147705,-0.23822250962257385
3,0.5313928723335266,0.25710809230804443,-0.671783983707428,0.5527094602584839,0.19871918857097626,-0.6254138946533203,0.5657148361206055,0.19988635182380676,-0.6253477931022644,0.5788511037826538,0.2017718255519867,-0.6253543496131897,0.5122662782669067,0.20024573802947998,-0.6300532817840576,0.49728336930274963,0.2014179676771164,-0.6296621561050415,0.48411834239959717,0.20289553701877594,-0.6299684047698975,0.6001864671707153,0.23914466798305511,-0.33606991171836853,0.46773046255111694,0.23647616803646088,-0.3496631979942322,0.5559679865837097,0.33106672763824463,-0.5661315321922302,0.503389298915863,0.32895946502685547,-0.5696303844451904,0.7097036838531494,0.632697343826294,-0.19579222798347473,0.35813963413238525,0.6285014748573303,-0.2881331741809845,0.7873944044113159,1.0415908098220825,-0.1634712964296341,0.2885715067386627,1.012434720993042,-0.32932665944099426,0.8149625658988953,1.4888533353805542,-0.34479615092277527,0.24177543818950653,1.4334335327148438,-0.5470398664474487,0.8469316363334656,1.612939715385437,-0.40739813446998596,0.20136268436908722,1.5353291034698486,-0.6247155666351318,0.8125565648078918,1.629203200340271,-0.4676210284233093,0.2371176928281784,1.5517518520355225,-0.7113550901412964,0.7936856746673584,1.5818450450897217,-0.3826349079608917,0.25690391659736633,1.514017105102539,-0.5949448943138123,0.638940691947937,1.4949759244918823,-0.011074135079979897,0.412570983171463,1.4929814338684082,0.014518871903419495,0.6248907446861267,2.2058510780334473,0.045338086783885956,0.4116242825984955,2.2113404273986816,0.0005608792998827994,0.6228061318397522,2.8549301624298096,0.46903765201568604,0.41543352603912354,2.85380482673645,0.23878102004528046,0.6298609972000122,2.955937147140503,0.48500385880470276,0.41106003522872925,2.952197790145874,0.2460075318813324,0.5854490399360657,3.050819158554077,0.0692795068025589,0.4468538463115692,3.055161237716675,-0.24042226374149323
4,0.5341665744781494,0.26091063022613525,-0.8173164129257202,0.5548549890518188,0.2028154730796814,-0.7598558664321899,0.5677642822265625,0.20396682620048523,-0.7599175572395325,0.5816602110862732,0.20588043332099915,-0.7600215673446655,0.5132622122764587,0.20388562977313995,-0.7707436680793762,0.4977768659591675,0.20494619011878967,-0.7704547643661499,0.4845835268497467,0.2061706781387329,-0.7707785367965698,0.6021656394004822,0.24252291023731232,-0.4149470031261444,0.4667931795120239,0.23818200826644897,-0.4571068584918976,0.5579766035079956,0.3345114588737488,-0.6909793019294739,0.5040821433067322,0.33159470558166504,-0.7026204466819763,0.7121619582176208,0.6337342262268066,-0.2128770351409912,0.3555074632167816,0.6289219856262207,-0.3342399299144745,0.7839963436126709,1.0414347648620605,-0.15201875567436218,0.2873484492301941,1.0150809288024902,-0.3485230803489685,0.7979877591133118,1.478062391281128,-0.3467864394187927,0.2485668957233429,1.4323176145553589,-0.7506392002105713,0.8225037455558777,1.6031237840652466,-0.4298630654811859,0.21225571632385254,1.5366768836975098,-0.86330246925354,0.7894842624664307,1.6131623983383179,-0.5395104885101318,0.2454921305179596,1.5483535528182983,-0.9568010568618774,0.7724608778953552,1.5640121698379517,-0.4174618124961853,0.26492223143577576,1.5068888664245605,-0.8050374984741211,0.6471205353736877,1.503735899925232,-0.012392698787152767,0.41768690943717957,1.5049023628234863,0.015895865857601166,0.6283754706382751,2.212770938873291,-0.010487409308552742,0.41011810302734375,2.2222023010253906,-0.01604132167994976,0.6210033893585205,2.8573529720306396,0.4310494065284729,0.41055530309677124,2.863204002380371,0.22448238730430603,0.6270490288734436,2.9594733715057373,0.4491525888442993,0.40692847967147827,2.9639365673065186,0.2340230792760849,0.5813699960708618,3.0534918308258057,0.005465792492032051,0.43990275263786316,3.060343027114868,-0.25344401597976685
5,0.5355669856071472,0.2593209445476532,-0.8179879784584045,0.5560960173606873,0.20136989653110504,-0.7624236345291138,0.5685554146766663,0.20239557325839996,-0.7624044418334961,0.5829216837882996,0.20428498089313507,-0.762505292892456,0.5131193399429321,0.20335128903388977,-0.7724539637565613,0.4970821738243103,0.20485584437847137,-0.7721138000488281,0.48396575450897217,0.20610134303569794,-0.7724323272705078,0.6020193696022034,0.24153660237789154,-0.4219021201133728,0.4659195840358734,0.23794467747211456,-0.45864781737327576,0.5598301291465759,0.3338046073913574,-0.6933803558349609,0.5046142339706421,0.33059415221214294,-0.7032146453857422,0.7129621505737305,0.635130763053894,-0.22129759192466736,0.35569316148757935,0.628571093082428,-0.3422655463218689,0.7811019420623779,1.040763020515442,-0.14652518928050995,0.28548529744148254,1.0191190242767334,-0.35884061455726624,0.7917197942733765,1.4553914070129395,-0.4320869743824005,0.2472468763589859,1.4417121410369873,-0.760205864906311,0.8161994814872742,1.5705296993255615,-0.5121273398399353,0.21329422295093536,1.552418828010559,-0.8670402765274048,0.7834150791168213,1.5745402574539185,-0.5849464535713196,0.24704384803771973,1.5635496377944946,-0.949484646320343,0.7668081521987915,1.5292434692382812,-0.47860580682754517,0.26551955938339233,1.5195591449737549,-0.8096978068351746,0.6454573273658752,1.5132941007614136,-0.008938860148191452,0.41279831528663635,1.5092190504074097,0.012808338738977909,0.6253982186317444,2.2321999073028564,0.005689332727342844,0.40469202399253845,2.2367818355560303,0.0023527650628238916,0.6182637810707092,2.8777048587799072,0.5166782736778259,0.40541496872901917,2.881894588470459,0.31944552063941956,0.6245059967041016,2.9800829887390137,0.5402201414108276,0.40152212977409363,2.981767416000366,0.3338192403316498,0.5788487195968628,3.0771377086639404,0.07114824652671814,0.43578529357910156,3.0869758129119873,-0.19942793250083923
6,0.5374784469604492,0.2578355669975281,-0.7433270812034607,0.5580575466156006,0.20066703855991364,-0.6953855752944946,0.5706378817558289,0.20198765397071838,-0.6952986121177673,0.5851029753684998,0.2041933238506317,-0.6953589916229248,0.5142678618431091,0.20268487930297852,-0.6996670961380005,0.4982043206691742,0.20448021590709686,-0.69927978515625,0.48501354455947876,0.20588573813438416,-0.6995471715927124,0.6033462285995483,0.24175243079662323,-0.39211833477020264,0.46627122163772583,0.23773148655891418,-0.4092477858066559,0.5624091625213623,0.3336251974105835,-0.6318531036376953,0.5052427053451538,0.3301461935043335,-0.6358349919319153,0.7146947979927063,0.6347018480300903,-0.2129269540309906,0.354387491941452,0.6309272646903992,-0.327963262796402,0.780396580696106,1.037170648574829,-0.15054945647716522,0.2843693792819977,1.028502106666565,-0.3492094874382019,0.7913453578948975,1.4708383083343506,-0.3689391016960144,0.25698524713516235,1.4638137817382812,-0.6661787629127502,0.8158401250839233,1.5963891744613647,-0.436871200799942,0.22804580628871918,1.5727877616882324,-0.760186493396759,0.7833859920501709,1.6089801788330078,-0.4949098527431488,0.26228001713752747,1.585715651512146,-0.8399354219436646,0.7668711543083191,1.5593136548995972,-0.4065343141555786,0.2787599563598633,1.5409860610961914,-0.7122897505760193,0.6521578431129456,1.5087189674377441,-0.00960505474358797,0.41809946298599243,1.5101865530014038,0.013420874252915382,0.6374948024749756,2.225417137145996,0.012434232980012894,0.4138825535774231,2.2372047901153564,0.008806276135146618,0.634556233882904,2.8752830028533936,0.4984467923641205,0.41992685198783875,2.8846218585968018,0.308759480714798,0.640913188457489,2.978602170944214,0.5202541947364807,0.41636672616004944,2.9866867065429688,0.3219573199748993,0.5987184643745422,3.076742649078369,0.08099491894245148,0.4538634717464447,3.0870273113250732,-0.1815798431634903
7,0.5384417176246643,0.25820252299308777,-0.6643162965774536,0.5587149262428284,0.20109878480434418,-0.6166771054267883,0.5712665319442749,0.20239993929862976,-0.6165228486061096,0.5856892466545105,0.20460888743400574,-0.6167795658111572,0.514606773853302,0.20309990644454956,-0.6250172853469849,0.4987180829048157,0.20489324629306793,-0.624557614326477,0.48561009764671326,0.20625296235084534,-0.6247667670249939,0.6038127541542053,0.24219419062137604,-0.333558052778244,0.46668896079063416,0.23805426061153412,-0.3619280457496643,0.5635677576065063,0.33406004309654236,-0.5614085793495178,0.5062349438667297,0.33051615953445435,-0.5686215758323669,0.7138344645500183,0.6346904039382935,-0.1965012550354004,0.35479307174682617,0.6332462430000305,-0.32019585371017456,0.78035569190979,1.0351717472076416,-0.15021373331546783,0.2834024429321289,1.0271673202514648,-0.3260750472545624,0.8038294315338135,1.4926871061325073,-0.34829941391944885,0.2564707398414612,1.4735981225967407,-0.5986474752426147,0.8338999152183533,1.6196168661117554,-0.41587287187576294,0.2276042252779007,1.5816950798034668,-0.6812079548835754,0.7983651757240295,1.635744333267212,-0.4753207862377167,0.2622819244861603,1.593898057937622,-0.7615880966186523,0.7801297903060913,1.5879266262054443,-0.38650450110435486,0.27880212664604187,1.5520459413528442,-0.6443033814430237,0.649556577205658,1.508020043373108,-0.009096579626202583,0.41661855578422546,1.510105848312378,0.012918331660330296,0.63496333360672,2.231983184814453,0.009673469699919224,0.4126170873641968,2.242626190185547,0.007763174828141928,0.6325420141220093,2.8892159461975098,0.4743119180202484,0.41815462708473206,2.8967432975769043,0.2786763608455658,0.6394078731536865,2.992861032485962,0.4943278133869171,0.4149991273880005,2.9988203048706055,0.2890876531600952,0.5962249040603638,3.0897605419158936,0.059625864028930664,0.452353835105896,3.102074146270752,-0.21315334737300873
8,0.5392897129058838,0.2577664852142334,-0.7857030630111694,0.5590308904647827,0.20083986222743988,-0.7284407019615173,0.5715476870536804,0.2021169811487198,-0.7284491658210754,0.5858738422393799,0.2043108195066452,-0.7286044359207153,0.5149427652359009,0.2031310796737671,-0.7384567856788635,0.49922075867652893,0.20505812764167786,-0.738053560256958,0.48615047335624695,0.2064586728811264,-0.7383785247802734,0.60384601354599,0.24211546778678894,-0.37998729944229126,0.46737387776374817,0.23821163177490234,-0.4168010950088501,0.5646882653236389,0.33390629291534424,-0.6580193638801575,0.50715571641922,0.330504834651947,-0.667791485786438,0.7135492563247681,0.6344755291938782,-0.18412762880325317,0.3571162819862366,0.6329438090324402,-0.3213112950325012,0.7792789340019226,1.0341212749481201,-0.13757719099521637,0.2855677902698517,1.024000883102417,-0.36453741788864136,0.8080852031707764,1.4897902011871338,-0.4343257248401642,0.2554190456867218,1.456160306930542,-0.8156668543815613,0.8374872803688049,1.6108887195587158,-0.5193544030189514,0.22650852799415588,1.5669407844543457,-0.9371813535690308,0.8083000183105469,1.6286168098449707,-0.600896954536438,0.26119929552078247,1.5770776271820068,-1.0229549407958984,0.7894599437713623,1.5842013359069824,-0.4850257337093353,0.2780989408493042,1.5357615947723389,-0.8686574697494507,0.6474617123603821,1.5070717334747314,-0.0012268137652426958,0.41588056087493896,1.5087640285491943,0.005159368272870779,0.6325541734695435,2.231032371520996,-0.013044798746705055,0.41219282150268555,2.24104380607605,-0.014284194447100163,0.6293922066688538,2.8868963718414307,0.4623287320137024,0.4143427014350891,2.8964180946350098,0.24284270405769348,0.6360934972763062,2.989962339401245,0.4805677533149719,0.4106091558933258,2.998912811279297,0.25257501006126404,0.5950061082839966,3.085222005844116,0.0029816627502441406,0.44723981618881226,3.0975804328918457,-0.2718493342399597
9,0.5399386882781982,0.25709232687950134,-0.7680094838142395,0.5594629645347595,0.2003052979707718,-0.7134532928466797,0.5718698501586914,0.20155252516269684,-0.7134145498275757,0.5861226320266724,0.20374366641044617,-0.7135544419288635,0.5155444741249084,0.20300082862377167,-0.7236037850379944,0.4999324083328247,0.20510652661323547,-0.7232252955436707,0.4868878424167633,0.20658674836158752,-0.7235170006752014,0.6040123105049133,0.24187949299812317,-0.38404718041419983,0.4683287441730499,0.23832674324512482,-0.4180755913257599,0.5655056238174438,0.33359670639038086,-0.6470320820808411,0.5079557299613953,0.33038443326950073,-0.656872570514679,0.7133112549781799,0.634391725063324,-0.16694709658622742,0.35857391357421875,0.633237361907959,-0.3285585045814514,0.778265118598938,1.0331671237945557,-0.09093897044658661,0.2873857915401459,1.022788405418396,-0.3609123229980469,0.8134093880653381,1.4744819402694702,-0.3659423589706421,0.2571292817592621,1.4570362567901611,-0.7559585571289062,0.8444350957870483,1.5953108072280884,-0.4386076033115387,0.2299187332391739,1.5703761577606201,-0.8605579733848572,0.8202750086784363,1.6049772500991821,-0.5191107392311096,0.2653639018535614,1.5820785760879517,-0.9577137231826782,0.8004710078239441,1.5608398914337158,-0.4150432348251343,0.281074196100235,1.5386980772018433,-0.8076202869415283,0.6463921666145325,1.506564974784851,-0.000656658667139709,0.4152010679244995,1.507741928100586,0.004616397432982922,0.6317059397697449,2.2294464111328125,-0.01268458180129528,0.41132688522338867,2.2392401695251465,-0.016659589484333992,0.6272345185279846,2.8850080966949463,0.4775887429714203,0.41255897283554077,2.8944547176361084,0.25691333413124084,0.6322736740112305,2.9886903762817383,0.49780189990997314,0.4065183699131012,2.9970078468322754,0.2669115960597992,0.593043863773346,3.0802905559539795,0.03761426731944084,0.44534948468208313,3.093073844909668,-0.2837468981742859
